calc_days,data_well_name_id,total_fluid_bpd
45.042,COOPER 15H,2496
45.083,COOPER 15H,2496
45.125,COOPER 15H,2496
45.167,COOPER 15H,2496
45.208,COOPER 15H,2496
45.250,COOPER 15H,2496
45.292,COOPER 15H,2496
45.333,COOPER 15H,2496
45.375,COOPER 15H,2496
45.417,COOPER 15H,2376
45.458,COOPER 15H,2376
45.500,COOPER 15H,2376
45.542,COOPER 15H,2376
45.583,COOPER 15H,2376
45.625,COOPER 15H,2376
45.667,COOPER 15H,2376
45.708,COOPER 15H,2376
45.750,COOPER 15H,2376
45.792,COOPER 15H,2376
45.833,COOPER 15H,2376
45.875,COOPER 15H,2376
45.917,COOPER 15H,2376
45.958,COOPER 15H,2376
46.000,COOPER 15H,2376
46.042,COOPER 15H,2376
46.083,COOPER 15H,2376
46.125,COOPER 15H,2376
46.167,COOPER 15H,2376
46.208,COOPER 15H,2376
46.250,COOPER 15H,2376
46.292,COOPER 15H,2376
46.333,COOPER 15H,2376
46.375,COOPER 15H,2376
46.417,COOPER 15H,2496
46.458,COOPER 15H,2496
46.500,COOPER 15H,2496
46.542,COOPER 15H,2496
46.583,COOPER 15H,2496
46.625,COOPER 15H,2496
46.667,COOPER 15H,2496
46.708,COOPER 15H,2496
46.750,COOPER 15H,2496
46.792,COOPER 15H,2496
46.833,COOPER 15H,2496
46.875,COOPER 15H,2496
46.917,COOPER 15H,2496
46.958,COOPER 15H,2496
47.000,COOPER 15H,2496
47.042,COOPER 15H,2496
47.083,COOPER 15H,2496
47.125,COOPER 15H,2496
47.167,COOPER 15H,2496
47.208,COOPER 15H,2496
47.250,COOPER 15H,2496
47.292,COOPER 15H,2496
47.333,COOPER 15H,2496
47.375,COOPER 15H,2496
47.417,COOPER 15H,2304
47.458,COOPER 15H,2304
47.500,COOPER 15H,2304
47.542,COOPER 15H,2304
47.583,COOPER 15H,2304
47.625,COOPER 15H,2304
47.667,COOPER 15H,2304
47.708,COOPER 15H,2304
47.750,COOPER 15H,2304
47.792,COOPER 15H,2304
47.833,COOPER 15H,2304
47.875,COOPER 15H,2304
47.917,COOPER 15H,2304
47.958,COOPER 15H,2304
48.000,COOPER 15H,2304
48.042,COOPER 15H,2304
48.083,COOPER 15H,2304
48.125,COOPER 15H,2304
48.167,COOPER 15H,2304
48.208,COOPER 15H,2304
48.250,COOPER 15H,2304
48.292,COOPER 15H,2304
48.333,COOPER 15H,2304
48.375,COOPER 15H,2304
48.417,COOPER 15H,2280
48.458,COOPER 15H,2280
48.500,COOPER 15H,2280
48.542,COOPER 15H,2280
48.583,COOPER 15H,2280
48.625,COOPER 15H,2280
48.667,COOPER 15H,2280
48.708,COOPER 15H,2280
48.750,COOPER 15H,2280
48.792,COOPER 15H,2280
48.833,COOPER 15H,2280
48.875,COOPER 15H,2280
48.917,COOPER 15H,2280
48.958,COOPER 15H,2280
49.000,COOPER 15H,2280
49.042,COOPER 15H,2280
49.083,COOPER 15H,2280
49.125,COOPER 15H,2280
49.167,COOPER 15H,2280
49.208,COOPER 15H,2280
49.250,COOPER 15H,2280
49.292,COOPER 15H,2280
49.333,COOPER 15H,2280
49.375,COOPER 15H,2280
49.417,COOPER 15H,2208
49.458,COOPER 15H,2208
49.500,COOPER 15H,2208
49.542,COOPER 15H,2208
49.583,COOPER 15H,2208
49.625,COOPER 15H,2208
49.667,COOPER 15H,2208
49.708,COOPER 15H,2208
49.750,COOPER 15H,2208
49.792,COOPER 15H,2208
49.833,COOPER 15H,2208
49.875,COOPER 15H,2208
49.917,COOPER 15H,2208
49.958,COOPER 15H,2208
50.000,COOPER 15H,2208
50.042,COOPER 15H,2208
50.083,COOPER 15H,2208
50.125,COOPER 15H,2208
50.167,COOPER 15H,2208
50.208,COOPER 15H,2208
50.250,COOPER 15H,2208
50.292,COOPER 15H,2208
50.333,COOPER 15H,2208
50.375,COOPER 15H,2208
50.417,COOPER 15H,2112
50.458,COOPER 15H,2112
50.500,COOPER 15H,2112
50.542,COOPER 15H,2112
50.583,COOPER 15H,2112
50.625,COOPER 15H,2112
50.667,COOPER 15H,2112
50.708,COOPER 15H,2112
50.750,COOPER 15H,2112
50.792,COOPER 15H,2112
50.833,COOPER 15H,2112
50.875,COOPER 15H,2112
50.917,COOPER 15H,2112
50.958,COOPER 15H,2112
51.000,COOPER 15H,2112
51.042,COOPER 15H,2112
51.083,COOPER 15H,2112
51.125,COOPER 15H,2112
51.167,COOPER 15H,2112
51.208,COOPER 15H,2112
51.250,COOPER 15H,2112
51.292,COOPER 15H,2112
51.333,COOPER 15H,2112
51.375,COOPER 15H,2112
51.417,COOPER 15H,2160
51.458,COOPER 15H,2160
51.500,COOPER 15H,2160
51.542,COOPER 15H,2160
51.583,COOPER 15H,2160
51.625,COOPER 15H,2160
51.667,COOPER 15H,2160
51.708,COOPER 15H,2160
51.750,COOPER 15H,2160
51.792,COOPER 15H,2160
51.833,COOPER 15H,2160
51.875,COOPER 15H,2160
51.917,COOPER 15H,2160
51.958,COOPER 15H,2160
52.000,COOPER 15H,2160
52.042,COOPER 15H,2160
52.083,COOPER 15H,2160
52.125,COOPER 15H,2160
52.167,COOPER 15H,2160
52.208,COOPER 15H,2160
52.250,COOPER 15H,2160
52.292,COOPER 15H,2160
52.333,COOPER 15H,2160
52.375,COOPER 15H,2160
52.417,COOPER 15H,2088
52.458,COOPER 15H,2088
52.500,COOPER 15H,2088
52.542,COOPER 15H,2088
52.583,COOPER 15H,2088
52.625,COOPER 15H,2088
52.667,COOPER 15H,2088
52.708,COOPER 15H,2088
52.750,COOPER 15H,2088
52.792,COOPER 15H,2088
52.833,COOPER 15H,2088
52.875,COOPER 15H,2088
52.917,COOPER 15H,2088
52.958,COOPER 15H,2088
53.000,COOPER 15H,2088
53.042,COOPER 15H,2088
53.083,COOPER 15H,2088
53.125,COOPER 15H,2088
53.167,COOPER 15H,2088
53.208,COOPER 15H,2088
53.250,COOPER 15H,2088
53.292,COOPER 15H,2088
53.333,COOPER 15H,2088
53.375,COOPER 15H,2088
53.417,COOPER 15H,2088
53.458,COOPER 15H,2088
53.500,COOPER 15H,2088
53.542,COOPER 15H,2088
53.583,COOPER 15H,2088
53.625,COOPER 15H,2088
53.667,COOPER 15H,2088
53.708,COOPER 15H,2088
53.750,COOPER 15H,2088
53.792,COOPER 15H,2088
53.833,COOPER 15H,2088
53.875,COOPER 15H,2088
53.917,COOPER 15H,2088
53.958,COOPER 15H,2088
54.000,COOPER 15H,2088
54.042,COOPER 15H,2088
54.083,COOPER 15H,2088
54.125,COOPER 15H,2088
54.167,COOPER 15H,2088
54.208,COOPER 15H,2088
54.250,COOPER 15H,2088
54.292,COOPER 15H,2088
54.333,COOPER 15H,2088
54.375,COOPER 15H,2088
54.417,COOPER 15H,2088
54.458,COOPER 15H,2088
54.500,COOPER 15H,2088
54.542,COOPER 15H,2088
54.583,COOPER 15H,2088
54.625,COOPER 15H,2088
54.667,COOPER 15H,2088
54.708,COOPER 15H,2088
54.750,COOPER 15H,2088
54.792,COOPER 15H,2088
54.833,COOPER 15H,2088
54.875,COOPER 15H,2088
54.917,COOPER 15H,2088
54.958,COOPER 15H,2088
55.000,COOPER 15H,2088
55.042,COOPER 15H,2088
55.083,COOPER 15H,2088
55.125,COOPER 15H,2088
55.167,COOPER 15H,2088
55.208,COOPER 15H,2088
55.250,COOPER 15H,2088
55.292,COOPER 15H,2088
55.333,COOPER 15H,2088
55.375,COOPER 15H,2088
55.417,COOPER 15H,2088
55.458,COOPER 15H,2088
55.500,COOPER 15H,2088
55.542,COOPER 15H,2088
55.583,COOPER 15H,2088
55.625,COOPER 15H,2112
55.667,COOPER 15H,2112
55.708,COOPER 15H,2112
55.750,COOPER 15H,2112
55.792,COOPER 15H,2112
55.833,COOPER 15H,2112
55.875,COOPER 15H,2112
55.917,COOPER 15H,2112
55.958,COOPER 15H,2112
56.000,COOPER 15H,2112
56.042,COOPER 15H,2112
56.083,COOPER 15H,2112
56.125,COOPER 15H,2112
56.167,COOPER 15H,2112
56.208,COOPER 15H,2112
56.250,COOPER 15H,2112
56.292,COOPER 15H,2112
56.333,COOPER 15H,2112
56.375,COOPER 15H,2112
56.417,COOPER 15H,2112
56.458,COOPER 15H,2112
56.500,COOPER 15H,2112
56.542,COOPER 15H,2112
56.583,COOPER 15H,2112
56.625,COOPER 15H,1824
56.667,COOPER 15H,1824
56.708,COOPER 15H,1824
56.750,COOPER 15H,1824
56.792,COOPER 15H,1824
56.833,COOPER 15H,1824
56.875,COOPER 15H,1824
56.917,COOPER 15H,1824
56.958,COOPER 15H,1824
57.000,COOPER 15H,1824
57.042,COOPER 15H,1824
57.083,COOPER 15H,1824
57.125,COOPER 15H,1824
57.167,COOPER 15H,1824
57.208,COOPER 15H,1824
57.250,COOPER 15H,1824
57.292,COOPER 15H,1824
57.333,COOPER 15H,1824
57.375,COOPER 15H,1824
57.417,COOPER 15H,1824
57.458,COOPER 15H,1824
57.500,COOPER 15H,1824
57.542,COOPER 15H,1824
57.583,COOPER 15H,1824
57.625,COOPER 15H,1728
57.667,COOPER 15H,1728
57.708,COOPER 15H,1728
57.750,COOPER 15H,1728
57.792,COOPER 15H,1728
57.833,COOPER 15H,1728
57.875,COOPER 15H,1728
57.917,COOPER 15H,1728
57.958,COOPER 15H,1728
58.000,COOPER 15H,1728
58.042,COOPER 15H,1728
58.083,COOPER 15H,1728
58.125,COOPER 15H,1728
58.167,COOPER 15H,1728
58.208,COOPER 15H,1728
58.250,COOPER 15H,1728
58.292,COOPER 15H,1728
58.333,COOPER 15H,1728
58.375,COOPER 15H,1728
58.417,COOPER 15H,1728
58.458,COOPER 15H,1728
58.500,COOPER 15H,1728
58.542,COOPER 15H,1728
58.583,COOPER 15H,1728
58.625,COOPER 15H,1848
58.667,COOPER 15H,1848
58.708,COOPER 15H,1848
58.750,COOPER 15H,1848
58.792,COOPER 15H,1848
58.833,COOPER 15H,1848
58.875,COOPER 15H,1848
58.917,COOPER 15H,1848
58.958,COOPER 15H,1848
59.000,COOPER 15H,1848
59.042,COOPER 15H,1848
59.083,COOPER 15H,1848
59.125,COOPER 15H,1848
59.167,COOPER 15H,1848
59.208,COOPER 15H,1848
59.250,COOPER 15H,1848
59.292,COOPER 15H,1848
59.333,COOPER 15H,1848
59.375,COOPER 15H,1848
59.417,COOPER 15H,1848
59.458,COOPER 15H,1848
59.500,COOPER 15H,1848
59.542,COOPER 15H,1848
59.583,COOPER 15H,1848
59.625,COOPER 15H,0
59.667,COOPER 15H,0
59.708,COOPER 15H,0
59.750,COOPER 15H,0
59.792,COOPER 15H,0
59.833,COOPER 15H,0
59.875,COOPER 15H,0
59.917,COOPER 15H,0
59.958,COOPER 15H,0
60.000,COOPER 15H,0
60.042,COOPER 15H,0
60.083,COOPER 15H,0
60.125,COOPER 15H,0
60.167,COOPER 15H,0
60.208,COOPER 15H,0
60.250,COOPER 15H,0
60.292,COOPER 15H,0
60.333,COOPER 15H,0
60.375,COOPER 15H,0
60.417,COOPER 15H,0
60.458,COOPER 15H,0
60.500,COOPER 15H,0
60.542,COOPER 15H,0
60.583,COOPER 15H,0
